"SPPCODE","lon","lat","bioclim_01","bioclim_04","bioclim_05","bioclim_06","bioclim_12","bioclim_15","bioclim_16","bioclim_17"
"Acrobates_pygmaeus",147.44,-32.09,18.3,6.2,34.1,3.5,475,0.214732154686364,146,96
"Acrobates_pygmaeus",153.12,-29.76,19.3,3.8,28.7,7.5,1152,0.440192144053109,427,124
"Acrobates_pygmaeus",148.58,-36.16,8.2,5,21.6,-2.9,1143,0.226670521049173,353,206
"Acrobates_pygmaeus",150.34,-33.84,16.6,5,30,2.4,740,0.3422912670667,275,118
"Acrobates_pygmaeus",151.41,-33.29,17.9,3.8,27.1,7.1,1225,0.322506702894099,428,193
"Acrobates_pygmaeus",150.64,-33.63,17.3,4.7,29.8,3.7,865,0.381540402563691,333,128
"Acrobates_pygmaeus",148.28,-35.76,10,5.2,24,-1.2,1275,0.324007755741619,443,194
"Acrobates_pygmaeus",152.47,-28.45,16.1,4.2,27.3,3.9,1090,0.439228773443586,413,123
"Acrobates_pygmaeus",150.98,-33.57,17.5,4.3,28.8,5.2,937,0.318026478785887,339,147
"Acrobates_pygmaeus",153.11,-29.16,19.2,4.1,29.8,6.2,1131,0.477113735701313,437,113
"Acrobates_pygmaeus",150.08,-33.99,10.9,4.7,23.3,0.2,1019,0.159577029912624,314,225
"Acrobates_pygmaeus",152.04,-28.88,13.7,4.5,25,1.8,942,0.364574169266981,348,139
"Acrobates_pygmaeus",150.96,-33.61,17.7,4.3,29.1,5.2,907,0.320143854207992,329,142
"Acrobates_pygmaeus",151.4,-33.38,17.5,3.7,26.6,7.1,1298,0.30306698226972,442,210
"Acrobates_pygmaeus",150.94,-32.87,16.2,4.6,28.4,3.9,839,0.348992371173463,308,124
"Acrobates_pygmaeus",149.29,-35.7,9.2,4.9,22.5,-2,832,0.157233321296911,247,173
"Acrobates_pygmaeus",150.16,-30.28,12.1,5.4,26.1,0.1,1196,0.196862962920536,366,246
"Acrobates_pygmaeus",151.47,-33.12,17.9,3.9,27.4,6.9,1104,0.31634794632407,385,175
"Acrobates_pygmaeus",151.34,-32.7,17.8,4.6,30.5,4.9,742,0.343387022503846,273,112
"Acrobates_pygmaeus",150.74,-32.55,16.9,5,30.4,3.4,695,0.305729764693404,243,114
"Acrobates_pygmaeus",151.67,-32.96,18,3.9,27.3,7.2,1154,0.316099270605829,397,183
"Acrobates_pygmaeus",151.74,-32.79,18.1,4.1,28.5,6.7,1032,0.323356735875465,347,160
"Acrobates_pygmaeus",150.78,-32.54,17.5,5,31.1,3.6,661,0.318044468327921,233,106
"Acrobates_pygmaeus",150.55,-32.58,16,5,29.5,2.7,717,0.25253569052073,238,130
"Acrobates_pygmaeus",152.62,-29.57,18.2,4.7,30.4,2.9,1091,0.550307125362473,461,96
"Acrobates_pygmaeus",150.91,-32.66,15.9,4.7,28.5,3.5,830,0.310867281304252,296,134
"Acrobates_pygmaeus",152.86,-31.46,17.9,3.7,27,7,1377,0.390536723772227,495,166
"Acrobates_pygmaeus",150.78,-32.89,17,4.8,29.9,3.6,751,0.348839239592097,274,111
"Acrobates_pygmaeus",149.98,-36.55,15.6,3.6,25.2,4.3,927,0.225885353974067,277,167
"Acrobates_pygmaeus",152.78,-31.04,18.3,3.9,28.7,5.8,1173,0.444638685231273,448,121
"Acrobates_pygmaeus",150.17,-29.93,17.8,5.8,33.1,2.3,782,0.290470341659011,272,155
"Acrobates_pygmaeus",150.26,-29.88,18,5.9,33.4,2.2,754,0.302295664665472,266,147
"Acrobates_pygmaeus",150.32,-35.59,15.3,3.5,24.3,5.2,1155,0.206749146634748,339,205
"Acrobates_pygmaeus",149.05,-32.73,15.9,5.8,31.4,2,665,0.134664748472145,186,145
"Acrobates_pygmaeus",153,-30.6,18.9,3.7,28.3,7.5,1453,0.473964654201617,568,151
"Acrobates_pygmaeus",150.15,-35.97,15.6,3.4,24.4,4.8,968,0.228616484105149,295,162
"Acrobates_pygmaeus",153.08,-30.32,18.7,3.7,27.7,7.6,1615,0.477854828870453,626,170
"Acrobates_pygmaeus",150.6,-29.85,17.4,5.8,32.9,1.3,747,0.321296744888001,270,137
"Acrobates_pygmaeus",150.22,-32.94,13.9,5,27.2,1.4,753,0.186705759367763,232,152
"Acrobates_pygmaeus",150.18,-32.61,13.9,5,27.3,1.7,752,0.165715982167859,223,156
"Acrobates_pygmaeus",150.38,-32.64,16.6,5.2,30.4,2.5,673,0.22488485467377,219,132
"Acrobates_pygmaeus",150.19,-32.9,13.4,5,26.7,1.4,778,0.170602022259972,235,162
"Acrobates_pygmaeus",150.24,-32.59,14.6,5.1,28.1,1.8,724,0.182316939520032,220,149
"Acrobates_pygmaeus",150.28,-35.65,16.1,3.5,25.1,5.5,1076,0.217067382812603,320,186
"Acrobates_pygmaeus",152.12,-31.52,15.6,4.3,27.4,3.2,1221,0.489308833911903,506,124
"Acrobates_pygmaeus",150.37,-33.85,16,4.9,29.3,2.2,808,0.349020186587519,303,128
"Acrobates_pygmaeus",152.27,-30.55,12.7,4.2,23.3,1.8,1092,0.435594645844629,430,134
"Acrobates_pygmaeus",151.32,-31.2,14.2,5.2,28.5,0.3,869,0.273883260384176,297,151
"Acrobates_pygmaeus",150.6,-30.65,15.2,5.6,29.9,1,760,0.270800237502094,262,152
"Acrobates_pygmaeus",153.15,-29.95,19.1,3.7,28.1,8,1305,0.440418974122493,483,143
"Acrobates_pygmaeus",153.16,-29.91,19.3,3.7,28.2,8.2,1276,0.438927943121222,471,140
"Acrobates_pygmaeus",152.42,-29.29,17,4.6,29.3,2.1,1046,0.538019062329825,441,102
"Acrobates_pygmaeus",150.62,-31.11,15.5,5.6,30.1,1.7,783,0.257690768715289,266,155
"Acrobates_pygmaeus",150.08,-30.06,17.5,5.8,32.6,2.4,814,0.270430636488998,275,165
"Acrobates_pygmaeus",150.82,-29.2,17.4,5.6,31.8,2,756,0.368312850324102,281,123
"Acrobates_pygmaeus",150.52,-30.55,13.7,5.5,28.2,0.4,932,0.241184261537336,308,190
"Acrobates_pygmaeus",150.77,-30.36,16.2,5.7,31.3,0.8,694,0.33227147206664,254,125
"Acrobates_pygmaeus",150.53,-30.54,14,5.5,28.5,0.5,902,0.247878032149633,301,184
"Acrobates_pygmaeus",151,-30.88,14.2,5.4,28.8,0.3,833,0.261289814763815,281,154
"Acrobates_pygmaeus",150.82,-31.55,16.1,5.4,30.6,2,750,0.253938685944092,254,148
"Acrobates_pygmaeus",150.96,-30.91,13.8,5.4,28.2,0.2,866,0.247961751385766,288,163
"Acrobates_pygmaeus",151.05,-30.79,13.1,5.3,27.4,-0.2,874,0.259465321233902,294,163
"Acrobates_pygmaeus",151.04,-29.67,16.1,5.4,30.4,1,767,0.363483052735136,285,124
"Acrobates_pygmaeus",152.04,-30.82,14.4,4.6,26.6,1.6,897,0.469375538276733,358,108
"Acrobates_pygmaeus",150.6,-29.7,17.3,5.8,32.7,1.1,723,0.321865295213911,260,131
"Acrobates_pygmaeus",150.78,-30.83,16.7,5.7,31.6,1.9,682,0.301179432666024,243,129
"Acrobates_pygmaeus",151.01,-29.94,16,5.4,30.6,0.8,796,0.341719809583012,293,139
"Acrobates_pygmaeus",150.6,-29.62,17.4,5.8,32.9,1.1,715,0.324956925553856,256,127
"Acrobates_pygmaeus",150.91,-30.35,14.7,5.5,29.3,0.4,785,0.300948711478612,277,148
"Acrobates_pygmaeus",153,-29.98,18.8,4.1,29,6.2,1179,0.438800763072513,441,123
"Acrobates_pygmaeus",151.76,-32.11,14.3,4.4,26.1,2.6,1483,0.373462716018411,561,196
"Acrobates_pygmaeus",152.72,-31.21,17.1,3.7,27.2,6.3,1457,0.464504698273803,578,149
"Acrobates_pygmaeus",152.62,-30.52,17,4.3,28.4,3.5,1477,0.520958368286951,626,136
"Acrobates_pygmaeus",152.58,-30.51,15.7,4.2,26.6,2.9,1442,0.506583972882592,606,140
"Acrobates_pygmaeus",151.94,-32.59,18.1,4.2,28.9,6.4,1126,0.30715968285255,378,180
"Acrobates_pygmaeus",152.02,-32.65,17.8,4,27.8,7.2,1248,0.285156572883965,420,213
"Acrobates_pygmaeus",152.13,-30.82,17.6,4.7,30.4,3.3,946,0.512953655034985,394,97
"Acrobates_pygmaeus",152.88,-29.86,18.8,4.3,29.8,5.1,1020,0.463628991565091,386,101
"Acrobates_pygmaeus",152.04,-29.75,14.1,4.7,26.2,0.5,879,0.476256505310288,368,106
"Acrobates_pygmaeus",152.38,-30.94,16,4.2,27.4,3.7,1274,0.512468400393894,539,124
"Acrobates_pygmaeus",152.94,-29.82,19.2,4.2,29.8,5.9,1021,0.457258681252533,385,102
"Acrobates_pygmaeus",152.74,-30.1,15.5,4.4,26.6,1.6,1351,0.465364435844538,531,140
"Acrobates_pygmaeus",153.33,-29.27,19.5,3.6,28.5,8.6,1399,0.452303818692934,523,156
"Acrobates_pygmaeus",150.16,-32.52,15.1,5.2,29,1.8,690,0.188018494770509,211,140
"Acrobates_pygmaeus",150.21,-32.48,15.9,5.3,29.9,2.1,664,0.213537169256884,210,133
"Acrobates_pygmaeus",152.54,-32.35,18.1,3.5,26.4,8.3,1303,0.274920589134279,443,231
"Acrobates_pygmaeus",151.22,-33.22,16.5,4,26.7,5.9,1092,0.344587775820843,401,163
"Acrobates_pygmaeus",153.04,-29.77,19.1,4,29.1,6.7,1091,0.447411803049134,411,113
"Acrobates_pygmaeus",148.12,-35.55,11.5,5.4,26.3,0,1186,0.344093776801281,427,178
"Acrobates_pygmaeus",150.88,-34.3,15.9,3.8,25.5,5.6,1378,0.278827139945679,460,224
"Acrobates_pygmaeus",147.6,-35.9,12.3,5.5,27.6,0.8,1047,0.344398243007503,380,163
"Acrobates_pygmaeus",150.92,-33.31,16.7,4.4,28.4,4.5,945,0.35156200072914,353,144
"Acrobates_pygmaeus",153.14,-30.06,18.9,3.7,28.1,7.8,1409,0.450363937450777,527,154
"Acrobates_pygmaeus",151.18,-33.24,16.7,4,27.1,5.7,1069,0.343031351110577,393,161
"Acrobates_pygmaeus",151.86,-32.77,18,4,28,6.9,1116,0.302218550422217,377,188
"Acrobates_pygmaeus",153.01,-31.09,18.6,3.5,27.4,8,1367,0.407236289777915,499,162
"Acrobates_pygmaeus",153.13,-29.75,18.8,3.8,28.1,7.1,1217,0.441570300823618,453,130
"Acrobates_pygmaeus",153.01,-31.1,18.6,3.5,27.4,8,1365,0.406481049598682,498,162
"Acrobates_pygmaeus",152.14,-32.73,18.2,3.6,26.8,8.6,1343,0.275650549342828,454,239
"Acrobates_pygmaeus",151.63,-31.59,16.4,4.9,29.9,2.5,876,0.403144887011002,333,120
"Acrobates_pygmaeus",151.64,-31.57,16.5,4.9,30,2.5,873,0.407371641741564,333,118
"Acrobates_pygmaeus",152.54,-32.04,18.2,3.8,27.6,7.2,1193,0.369833874043116,426,170
"Acrobates_pygmaeus",153.07,-30.9,18.6,3.3,26.8,9.1,1472,0.417767279562329,543,173
"Acrobates_pygmaeus",151.09,-33.33,17,4.2,28,5.3,1017,0.334888018180718,374,158
"Acrobates_pygmaeus",152.14,-31.07,16.1,4.4,28.3,3.2,1072,0.509064962009612,448,110
"Acrobates_pygmaeus",152.52,-32.03,18.2,3.8,27.8,7,1184,0.375523697404409,422,166
"Acrobates_pygmaeus",151.1,-34.11,17.5,3.7,26.3,7.3,1193,0.254918398561683,385,214
"Acrobates_pygmaeus",151.46,-33.16,17.9,3.8,27.2,7,1137,0.315108344631839,395,181
"Acrobates_pygmaeus",151.41,-33.13,17.7,3.9,27.4,6.5,1093,0.329405892829018,391,169
"Acrobates_pygmaeus",150.7,-33.07,16,4.7,28.6,3.2,833,0.341217033934351,307,127
"Acrobates_pygmaeus",150.72,-33.29,16.5,4.7,28.9,3.5,902,0.366824526135069,342,137
"Acrobates_pygmaeus",150.72,-33.08,15.9,4.7,28.4,3.2,858,0.345435339578946,317,130
"Acrobates_pygmaeus",153.56,-28.29,20.2,3.4,28.4,10,1714,0.411625132224971,627,201
"Acrobates_pygmaeus",152.73,-30.5,18.1,4.3,29.4,4.5,1486,0.522128239228317,624,134
"Acrobates_pygmaeus",147.41,-34.49,15.7,6,31.9,2.3,532,0.163479768823908,155,102
"Acrobates_pygmaeus",148.35,-32.68,15.7,5.9,30.9,2.6,676,0.120265405148014,182,153
"Acrobates_pygmaeus",153.12,-29.15,19.3,4,29.8,6.3,1138,0.475066046229628,438,114
"Acrobates_pygmaeus",153.35,-29.17,19.1,3.6,28.1,8.5,1482,0.449846814831669,559,166
"Acrobates_pygmaeus",148.35,-32.78,15.9,5.9,31.2,2.7,654,0.116308204821414,174,150
"Acrobates_pygmaeus",151.02,-33.71,17,4.1,27.8,5.5,1037,0.308690877128485,368,163
"Acrobates_pygmaeus",153.15,-29.05,19.4,4,29.9,6.6,1161,0.466592763647022,443,120
"Acrobates_pygmaeus",153.13,-29.17,19.2,4,29.6,6.3,1162,0.474158677722556,447,117
"Acrobates_pygmaeus",153.18,-29.16,19.3,3.9,29.4,6.8,1217,0.465788838659341,463,126
"Acrobates_pygmaeus",152.98,-30.52,18.9,3.9,28.6,7,1496,0.48528372007843,592,150
"Acrobates_pygmaeus",149.69,-34.47,11.4,5.1,25.5,-0.1,803,0.106244368375188,220,180
"Acrobates_pygmaeus",152.74,-30.64,18.3,4.2,29.2,5.2,1374,0.502469228424905,560,128
"Acrobates_pygmaeus",153.14,-29.1,19.3,4,29.9,6.5,1151,0.46996791885516,441,118
"Acrobates_pygmaeus",151.06,-34.07,17.7,3.8,26.9,7,1071,0.246694251099089,344,192
"Acrobates_pygmaeus",151.23,-33.68,17.2,3.8,26.6,6.9,1312,0.277371230661581,436,218
"Acrobates_pygmaeus",148.41,-32.86,15.8,5.9,31.3,2.5,647,0.1148217375604,171,146
"Acrobates_pygmaeus",152.35,-31.05,14.3,4.1,25.2,3,1354,0.496206893712325,569,142
"Acrobates_pygmaeus",151.29,-33.36,16.6,3.8,26.2,6.4,1258,0.310557007873366,440,197
"Acrobates_pygmaeus",152.42,-31.1,17,4.1,28.4,4.8,1286,0.516412553382881,542,119
"Acrobates_pygmaeus",152.46,-31.11,16.6,4,27.6,4.8,1367,0.511045105100009,575,129
"Acrobates_pygmaeus",150.6,-33.66,16.2,4.7,28.7,3,1008,0.393918327532197,394,145
"Acrobates_pygmaeus",147.41,-34.53,15.6,6,31.8,2.2,537,0.167267710378826,158,103
"Acrobates_pygmaeus",151.79,-32.59,18,4.4,29.6,5.7,1019,0.338846969520065,357,149
"Acrobates_pygmaeus",150.78,-33.42,17.5,4.6,29.8,4.2,839,0.351146242555406,314,131
"Acrobates_pygmaeus",152.45,-32.1,18.2,3.8,27.9,6.9,1132,0.363204883265066,400,164
"Acrobates_pygmaeus",153.1,-29.94,19,3.8,28.3,7.4,1248,0.438601291913583,465,133
"Acrobates_pygmaeus",152.07,-32.74,18.3,3.8,27.3,8.3,1268,0.279018559027474,430,224
"Acrobates_pygmaeus",153.12,-29.96,18.6,3.8,27.8,7.1,1326,0.439077887922835,494,143
"Acrobates_pygmaeus",153.16,-30,19.1,3.7,28,8.1,1364,0.445256125448631,507,150
"Acrobates_pygmaeus",153.15,-29.99,19,3.7,28,7.9,1348,0.443208370909846,501,148
"Acrobates_pygmaeus",152.82,-31.4,18.1,3.7,27.6,6.9,1319,0.404099120226493,477,152
"Acrobates_pygmaeus",153.06,-29.91,19.1,3.9,28.7,7,1171,0.439566751037215,439,122
"Acrobates_pygmaeus",152.14,-32.74,18.3,3.6,26.8,8.7,1332,0.277193228964651,451,238
"Acrobates_pygmaeus",152.77,-31.46,18.1,3.8,27.8,6.7,1309,0.414115259268309,477,146
"Acrobates_pygmaeus",148.26,-36.27,8.9,5,22.7,-2.3,1273,0.294725822692192,426,208
"Acrobates_pygmaeus",153.19,-30.06,19.4,3.6,27.9,8.9,1445,0.457390556952222,548,161
"Acrobates_pygmaeus",152.78,-31.64,17.5,3.8,26.7,6.3,1403,0.398718268515636,506,168
"Acrobates_pygmaeus",152.88,-30.93,18.6,3.7,28.4,6.9,1236,0.439437993953149,464,132
"Acrobates_pygmaeus",152.87,-31.01,18.4,3.8,28.2,6.5,1234,0.431770486810829,461,134
"Acrobates_pygmaeus",152.16,-32.73,18.4,3.6,26.8,8.9,1334,0.277096826333681,452,240
"Acrobates_pygmaeus",150.71,-35.13,17.2,3.1,24.9,8.8,1220,0.201701994673538,378,252
"Acrobates_pygmaeus",150.69,-35.15,16.8,3.1,24.6,8.5,1252,0.198482838566773,383,256
"Acrobates_pygmaeus",151.1,-33.45,17.1,4.1,27.8,5.5,1056,0.311463718854703,378,167
"Acrobates_pygmaeus",152.32,-32.4,18.1,3.8,27.6,7.5,1271,0.286881760495096,431,220
"Acrobates_pygmaeus",151.39,-33.28,17.9,3.8,27.3,6.9,1208,0.326990592058035,427,188
"Acrobates_pygmaeus",149.86,-37.45,14.2,3.2,22.6,5.8,1016,0.130144128981113,277,231
"Acrobates_pygmaeus",150.32,-34.66,13.6,4.5,25.9,2,1023,0.184308209492442,310,210
"Acrobates_pygmaeus",151.76,-32.63,17.5,4.3,29,5.6,1065,0.343037806445747,377,155
"Acrobates_pygmaeus",152.31,-29.52,13.5,4.4,24.5,1.1,1093,0.467275002081661,441,125
"Acrobates_pygmaeus",149.8,-33.29,11.3,5.1,25.5,0.1,891,0.132517119892878,246,188
"Acrobates_pygmaeus",152.78,-31.27,17.7,3.7,27.6,6.6,1370,0.436810991585183,522,147
"Acrobates_pygmaeus",149.71,-37.06,13.9,3.8,24.5,2.7,896,0.181211574100803,255,179
"Acrobates_pygmaeus",149.88,-36.78,15.1,3.8,25.2,3.3,836,0.234951562867431,255,152
"Acrobates_pygmaeus",149.41,-37.28,13.5,4.1,24.8,2.5,882,0.138859959668668,253,203
"Acrobates_pygmaeus",149.48,-37.28,12.4,4,23.4,2.1,1021,0.130928481942263,286,233
"Acrobates_pygmaeus",150.82,-33.29,17,4.6,29.2,4.1,875,0.352638213093434,327,135
"Acrobates_pygmaeus",153.02,-28.41,17.5,3.9,27.7,5.5,1391,0.474681864654445,537,141
"Acrobates_pygmaeus",152.27,-32.51,18.3,3.7,27.5,8.1,1294,0.273468920148902,436,227
"Acrobates_pygmaeus",152.72,-30.65,17,4.1,27.6,4.5,1534,0.501034096105193,634,147
"Acrobates_pygmaeus",151.88,-32.68,17.9,4.2,28.6,6.3,1114,0.309871059334897,377,179
"Acrobates_pygmaeus",150.98,-32.95,16.6,4.5,28.7,4.2,822,0.352749165722046,302,120
"Acrobates_pygmaeus",150.88,-30.33,15.6,5.6,30.5,0.5,736,0.318864696367838,264,135
"Acrobates_pygmaeus",152.73,-30.64,17.5,4.1,28.4,4.8,1482,0.503822445678367,611,139
"Acrobates_pygmaeus",150.59,-32.95,15.8,4.9,28.8,2.7,770,0.298916726089234,271,125
"Acrobates_pygmaeus",152.22,-32.35,17.7,4,27.9,6.7,1232,0.319779743876349,415,193
"Acrobates_pygmaeus",151.16,-33.17,17,4.2,27.9,5.4,978,0.347366903896549,363,148
"Acrobates_pygmaeus",152.82,-31.63,17.6,3.7,26.6,6.5,1399,0.393065049271639,503,171
"Acrobates_pygmaeus",152.84,-31.53,17.8,3.7,26.9,6.8,1378,0.393082991870486,495,166
"Acrobates_pygmaeus",151.72,-31.73,14.6,4.7,27.4,1.6,1138,0.388804978640726,436,150
"Acrobates_pygmaeus",151.78,-31.79,17.2,4.7,30.1,3.5,987,0.466791820949034,404,111
"Acrobates_pygmaeus",149.88,-36.26,14.9,3.9,25.5,2.9,941,0.270556861670783,289,152
"Acrobates_pygmaeus",150.5,-35.2,16.5,3.3,25.1,7.3,1160,0.205724220352764,342,218
"Acrobates_pygmaeus",150.26,-35.68,15.7,3.5,24.8,5,1086,0.215662890936542,323,188
"Acrobates_pygmaeus",143.55,-34.97,16.8,5.4,32.2,3.7,312,0.205951351686583,95,56
"Acrobates_pygmaeus",151.36,-33.29,17.1,3.8,26.6,6.6,1240,0.320535050009864,438,193
"Acrobates_pygmaeus",148.42,-36.73,13.5,4.9,28.2,0.8,559,0.18475308118795,175,112
"Acrobates_pygmaeus",151.4,-33.06,17.8,4.1,28.1,6.1,1002,0.333007897624071,362,153
"Acrobates_pygmaeus",148.19,-36.31,10.7,5.2,25.4,-1.1,928,0.242857097818308,298,162
"Acrobates_pygmaeus",150.36,-35.47,16.2,3.4,24.9,6.3,1154,0.212803545162903,336,206
"Acrobates_pygmaeus",150.07,-35.56,14.9,4.1,25.8,3.1,989,0.201790887187038,295,178
"Acrobates_pygmaeus",153.07,-29.1,19.1,4.1,30,5.8,1094,0.485516882173116,427,107
"Acrobates_pygmaeus",150.09,-35.55,14.3,4.1,25.4,2.8,993,0.200336977500336,298,180
"Acrobates_pygmaeus",152.99,-29.56,19,4.2,29.6,5.5,1070,0.478510897739402,416,104
"Acrobates_pygmaeus",142.23,-38.38,14.2,2.9,23.5,6.2,714,0.374224980932345,264,98
"Acrobates_pygmaeus",142.08,-36.78,14.6,4.6,29.7,3.5,429,0.373367900601619,152,60
"Acrobates_pygmaeus",142.78,-37.05,13.8,4.5,28.1,3.6,572,0.372163148393284,208,84
"Acrobates_pygmaeus",143.8,-37.75,12.4,4.1,25.7,3.3,738,0.24190305983384,240,125
"Acrobates_pygmaeus",153.09,-29.11,19.2,4.1,29.9,6,1107,0.481525274630337,430,109
"Acrobates_pygmaeus",153.21,-29.61,19.4,3.7,28.4,8,1223,0.445611945417893,452,133
"Acrobates_pygmaeus",152.57,-29.74,17.9,4.7,30.3,2.6,1042,0.538781124787846,439,95
"Acrobates_pygmaeus",152.41,-31.22,16.2,4,27.2,4.6,1412,0.509411772304734,595,136
"Acrobates_pygmaeus",153.16,-30.11,18.8,3.7,27.7,7.9,1491,0.457353844491935,563,164
"Acrobates_pygmaeus",153.1,-28.71,17.6,3.8,27.6,5.9,1501,0.490512604011862,593,147
"Acrobates_pygmaeus",150.04,-36.48,15.8,3.5,24.9,5.1,941,0.221514496206765,279,171
"Acrobates_pygmaeus",150.63,-32.88,16,4.9,29,2.8,760,0.299973613851813,267,123
"Acrobates_pygmaeus",152.38,-31.25,15.2,4,26.1,3.9,1476,0.503604465116777,623,148
"Acrobates_pygmaeus",153,-29.36,18.5,4.2,29.4,4.5,1122,0.492201494455148,443,106
"Acrobates_pygmaeus",148.82,-30.73,18.2,6.3,33.8,2.4,547,0.246262883120347,181,111
"Acrobates_pygmaeus",152.54,-29.75,16.6,4.6,28.7,1.8,1077,0.528446742055562,454,102
"Acrobates_pygmaeus",153.22,-29.71,19.3,3.6,28.1,8.2,1257,0.441110811684625,464,140
"Acrobates_pygmaeus",153.01,-29.55,19.1,4.1,29.6,5.8,1067,0.473763690242688,412,104
"Acrobates_pygmaeus",149.72,-37.04,12.9,3.9,23.6,2.2,1024,0.176035440556597,286,206
"Acrobates_pygmaeus",153.26,-29.2,19.4,3.8,28.9,7.7,1331,0.458447131559849,505,144
"Acrobates_pygmaeus",152.71,-29.26,17.2,4.4,28.8,2.9,1195,0.549105994040721,509,108
"Acrobates_pygmaeus",153.11,-28.72,18.6,4,29.1,6,1292,0.482119260084344,503,129
"Acrobates_pygmaeus",152.74,-29.14,17.2,4.3,28.6,3.2,1197,0.540857020347473,507,109
"Acrobates_pygmaeus",153.12,-29.28,19,4,29.2,6.1,1187,0.472967132131288,455,119
"Acrobates_pygmaeus",151.76,-31.31,12.2,4.6,24.6,0.2,1001,0.322527014960131,354,162
"Acrobates_pygmaeus",152.96,-29.05,19,4.3,30.3,5,1040,0.499467364497377,414,99
"Acrobates_pygmaeus",152.54,-31.23,17.8,3.9,28.8,6.1,1303,0.504761435266956,539,121
"Acrobates_pygmaeus",145.76,-35.96,15.9,5.5,31.3,3.4,451,0.207049583491416,137,81
"Acrobates_pygmaeus",153.23,-29.16,19.1,3.8,28.9,7.2,1307,0.461532260918277,498,139
"Acrobates_pygmaeus",149.54,-37.15,12.6,4.1,23.9,1.7,976,0.143475821550782,275,217
"Acrobates_pygmaeus",152.78,-31.26,17.7,3.7,27.6,6.6,1373,0.438255215159326,524,147
"Acrobates_pygmaeus",150.8,-34.42,15.3,3.9,25.2,5,1459,0.270461108000534,483,239
"Acrobates_pygmaeus",150.29,-34.17,15.5,4.9,28.8,2,726,0.304405181263874,257,122
"Acrobates_pygmaeus",152.23,-29.52,13.8,4.5,25.2,1,1009,0.467246690789702,412,118
"Acrobates_pygmaeus",151.42,-33.13,17.9,3.9,27.6,6.6,1085,0.326221907957507,386,169
"Acrobates_pygmaeus",149.76,-36.33,14.2,4.2,25.9,1.7,909,0.294128347975732,279,139
"Acrobates_pygmaeus",149.88,-36.18,14.7,4,25.4,2.6,945,0.266956007018395,292,153
"Acrobates_pygmaeus",149.56,-37.34,13.5,3.8,23.8,3.2,973,0.135857698639381,273,223
"Acrobates_pygmaeus",152.56,-31.3,16.7,3.8,27.3,5.8,1496,0.490133899123847,615,146
"Acrobates_pygmaeus",152.5,-30.09,15,4.5,26.7,0.9,1143,0.504630559092851,467,114
"Acrobates_pygmaeus",149.74,-37.03,13.1,3.9,23.7,2.3,1013,0.180365558189909,283,202
"Acrobates_pygmaeus",148.81,-30.71,18.3,6.3,33.9,2.4,545,0.248003534828614,181,111
"Acrobates_pygmaeus",149.89,-36.18,15,3.9,25.6,2.9,932,0.264052846150165,289,152
"Acrobates_pygmaeus",150.04,-36.24,15.5,3.5,24.7,4.6,947,0.232769629828383,291,165
"Acrobates_pygmaeus",149.74,-36.54,14.2,4.2,25.8,1.6,897,0.300552215643354,276,138
"Acrobates_pygmaeus",152.49,-28.73,17.3,4.3,28.9,4,1032,0.502600356792071,414,99
"Acrobates_pygmaeus",153.24,-29.18,19.2,3.8,28.9,7.4,1312,0.460262856274521,499,140
"Acrobates_pygmaeus",148.84,-30.74,18.2,6.3,33.8,2.4,551,0.24530196562171,183,112
"Acrobates_pygmaeus",152.84,-30.89,18.4,3.8,28.4,6.5,1245,0.451551533344366,475,128
"Acrobates_pygmaeus",151.35,-31.5,12.3,4.9,25.4,0,1123,0.184556498349888,347,236
"Acrobates_pygmaeus",152.54,-31.67,17.2,3.9,27.5,5.9,1472,0.449104555907797,579,160
"Acrobates_pygmaeus",149.77,-37.02,13.3,3.8,23.7,2.5,1002,0.184791850095304,280,198
"Acrobates_pygmaeus",149.58,-37.18,13.2,4,24.1,2.3,945,0.141818501553917,267,210
"Acrobates_pygmaeus",152.74,-28.63,18.1,4.4,29.9,4,1050,0.492271746693737,420,101
"Acrobates_pygmaeus",152.74,-28.95,17.7,4.3,29.3,3.7,1096,0.523743136261594,451,100
"Acrobates_pygmaeus",149.79,-37.02,14,3.7,24.2,3,920,0.190330488760062,260,180
"Acrobates_pygmaeus",149.62,-37.36,13.8,3.7,23.9,3.7,972,0.136290712264813,271,222
"Acrobates_pygmaeus",149.72,-37.05,12.7,3.9,23.4,2.1,1049,0.172244145849386,292,213
"Acrobates_pygmaeus",152.42,-30.03,14.8,4.5,26.5,0.8,1070,0.5130691897068,447,107
"Acrobates_pygmaeus",152.59,-30.03,15,4.5,26.5,0.9,1212,0.491168967910797,486,122
"Acrobates_pygmaeus",153.06,-30.18,18,4,28,5.8,1540,0.466526782808785,596,162
"Acrobates_pygmaeus",152.71,-28.67,17.6,4.3,29.1,4.1,1094,0.497997061570889,437,104
"Acrobates_pygmaeus",152.58,-30.04,14.6,4.4,25.9,1,1233,0.49190744134914,497,124
"Acrobates_pygmaeus",153.09,-29.34,18.6,4,28.8,5.6,1202,0.477073987742144,465,119
"Acrobates_pygmaeus",152.85,-29.36,17.6,4.3,28.9,3.5,1186,0.525063774214871,489,109
"Acrobates_pygmaeus",152.6,-30.08,14.5,4.4,25.6,1.1,1275,0.488908681323188,514,128
